reaction_id,flux,enzyme,enzyme_abundance_g_gDW,saturation,yield,saturable_reaction_proteome_fraction,substrate_concentration_mM
ACALD,0.0,ADHE-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
LEUTAi,0.042113259903146925,TYRB-DIMER,6.288999317104733e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PRMICI,0.008855608197225792,PRIBFAICARPISOM-MONOMER,3.5377375852864494e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR181x,0.0,CPLX0-8006,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLUDy,-0.8039546767934926,GDHA-CPLX,0.0002872794776007874,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR140y,0.011929991798386426,CPLX0-8006,3.2638341930532555e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
SHK3Dr,0.035520768196273825,AROE-MONOMER,6.164036865962518e-06,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
MTHFR2,0.014365756099968787,METHYLENETHFREDUCT-CPLX,0.00012302793398638828,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
NDPK6,0.002445859571540565,NUCLEOSIDE-DIP-KIN-CPLX,0.0002984157354247863,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
DHQTi,0.035520768196273825,AROD-CPLX,2.2085379947513308e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PRFGS,0.04176469266542345,FGAMSYN-MONOMER,0.0003873024769651218,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PPC,0.2762706162409343,PEPCARBOX-CPLX,0.0004382984228455847,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
SUCDi,1.209538836544576,CPLX0-8160,0.0009655678240354104,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAR120,0.019204568550491186,CPLX0-8005,2.715284399483686e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
XYLI1,0.0,XYLISOM-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
METS,0.014365756099968787,HOMOCYSMET-MONOMER,0.0023655416768533135,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
THDPS,0.034674354590055835,CPLX0-3181,0.00028791610992858185,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
OMCDC,0.042113259903146925,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR161x,0.0,CPLX0-8006,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLNtex,0.0,CPLX0-7533,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
AIRC2,0.04176469266542345,PURK-CPLX,1.0879233870724445e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ADSS,0.027947165809018272,ADENYLOSUCCINATE-SYN-DIMER,0.0004048511521279809,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLNS,0.22737763476307865,GLUTAMINESYN-OLIGOMER,0.0006070297261271596,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLCNt2rpp,0.0,YJGT-MONOMER,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR140x,0.0,CPLX0-8006,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ADK1,0.21111630477901328,ADENYL-KIN-MONOMER,0.00012671302011934985,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR180y,0.0,CPLX0-8006,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3HAD40,0.033265784006720804,FABA-CPLX,2.1491638137380955e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
FUM,1.306686834523763,FUMARASE-A,0.00042561082631939007,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLUtex,0.0,CPLX0-7533,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR141y,0.014061215456229617,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3HAD180,0.0,FABA-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
NDPK5,0.002525406559822344,NUCLEOSIDE-DIP-KIN-CPLX,4.90951326146648e-06,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PYK,0.5391873664832486,PKI-COMPLEX,0.00034284787727764616,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EX_glcn_e,0.0,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
SDPTA,-0.034674354590055835,PSERTRANSAM-CPLX,0.00033638100974546926,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
CS,1.3094331218512816,CITRATE-SI-SYNTHASE,0.0029786294561817165,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLUSy,0.0,GLUTAMATESYN-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR121x,0.0,CPLX0-8006,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
IGPDH,0.008855608197225792,IMIDHISTID-CPLX,4.665991957998551e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PRAIS,0.04176469266542345,AIRS-CPLX,9.971086800588968e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
H2Otpp,-6.652125652163044,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
XYLt2pp,0.0,XYLE-MONOMER,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAR121,0.014061215456229617,CPLX0-8005,2.5193747343724202e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PPS,0.0,PEPSYNTH-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ATPS4rpp,12.781780934743308,ATPSYN-CPLX,0.0012655763663856805,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ALCD2x,0.0,ADHE-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
TRDR,0.03292254482814184,THIOREDOXIN-REDUCT-NADPH-CPLX,0.0001373988500720784,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
FRD2,0.0,FUMARATE-REDUCTASE,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
TRPS2,0.0053133836132798415,CPLX0-2401,0.00017609214526103484,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ASNS2,0.022532549071990787,ASNSYNB-CPLX,9.312443884180911e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
CO2tpp,-4.187513555826785,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ASPK,0.09991054990830485,ASPKINIHOMOSERDEHYDROGI-CPLX,0.0002500918754236904,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR180x,0.0,CPLX0-8006,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
SDPDS,0.034674354590055835,CPLX0-3161,3.846123343726921e-06,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
MALtex,0.0,CPLX0-7533,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLYCtex,0.0,CPLX0-7533,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PGI,1.174682927807234,CPLX0-7877,0.0003408681634962489,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
TPI,1.1881629174430923,TPI,0.00024400763408267894,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
DHORD5,0.0,DIHYDROOROTOX-MONOMER,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
NADH16pp,6.736679438445692,NADH-DHI-CPLX,0.0004971689597122306,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLCNtex,0.0,CPLX0-7533,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
FUMtex,0.0,CPLX0-7533,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLUt2rpp,0.0,GLTP-MONOMER,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
RNDR1b,0.0,RIBONUCLEOSIDE-DIP-REDUCTII-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PHETA1,-0.01731759434080344,TYRB-DIMER,3.780843733709374e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
NH4tex,1.0086198236450477,CPLX0-7533,0.00024287320139915764,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ILETA,-0.027157117460066837,BRANCHED-CHAINAMINOTRANSFER-CPLX,4.5879995950743615e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GND,0.16182979472223089,6PGLUCONDEHYDROG-CPLX,0.00033217831456556785,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLYCL,0.005109795669122785,GCVMULTI-CPLX,0.0006677549513402181,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EX_nh4_e,-1.0086198236450477,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PSP_L,0.16560075195050772,PSERPHOSPHA-MONOMER,4.3687576538464095e-06,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
OMPDC,0.03092097060948411,OROTPDECARB-CPLX,3.546547740034111e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
TRPS3,0.0053133836132798415,TRYPSYN-APROTEIN,0.0001067325908567976,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
SO4tex,0.02338550590873724,CPLX0-7533,8.960580314010505e-06,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR161y,0.014061215456229617,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EX_succ_e,0.0,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3HAD100,0.033265784006720804,FABA-CPLX,2.1491683154852198e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAR141,0.014061215456229617,CPLX0-8005,2.519373999782616e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PSCVT,0.035520768196273825,AROA-MONOMER,7.32921163340392e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
TKT1,0.035520768196273825,TRANSKETOI-CPLX,9.107717881207166e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
RIBtex,0.0,CPLX0-7533,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EX_lac__D_e,0.0,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
SUCCtex,0.0,CPLX0-7533,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
IPPMIb,-0.042113259903146925,3-ISOPROPYLMALISOM-CPLX,0.00017409570641956963,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PRAMPC,0.008855608197225792,HISTCYCLOPRATPPHOS,1.561125524579053e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
AIRC3,-0.04176469266542345,PURE-CPLX,5.383909838987348e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3HAD181,0.0,FABZ-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ADSL1r,0.027947165809018272,CPLX0-7959,7.412126317766174e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
CYTBDpp,0.0,CYT-D-UBIOX-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAS160,0.011929991798386426,FABB-CPLX,8.185602009207969e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR141x,0.0,CPLX0-8006,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
HSST,0.014365756099968787,HOMSUCTRAN-CPLX,4.955751717598416e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
DHAD1,0.0817220515841626,DIHYDROXYACIDDEHYDRAT-CPLX,4.352112862844145e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR121y,0.014061215456229617,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
RBK,0.0,CPLX0-7647,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ANPRT,0.0053133836132798415,ANTHRANSYNCOMPII-MONOMER,2.110617989683704e-06,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAS100,0.033265784006720804,FABB-CPLX,0.00015900852869923913,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PFK,1.201371456486741,6PFK-1-CPX,0.00011198892343923457,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAS181,0.0,3-OXOACYL-ACP-SYNTHII-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ACKr,0.05426637586255404,ACETATEKINA-MONOMER,1.979110556598688e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLCptspp,1.3365127225294648,CPLX-157,0.22447099701157436,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAR140,0.019204568550491186,CPLX0-8005,2.7850448477856122e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PPCK,0.0,PEPCARBOXYKIN-MONOMER,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3HAD161,0.014061215456229617,FABZ-CPLX,3.556943117169687e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PIt2rpp,0.090065979154058,PITA-MONOMER,1.4053212294752687e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAS120,0.019204568550491186,FABB-CPLX,0.00011357302838257994,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ACHBS,0.027157117460066837,ACETOLACTSYNIII-CPLX,5.626510795637444e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ARGSL,0.02764907492108564,ARGSUCCINLYA-MONOMER,0.00011127426197262092,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EX_co2_e,4.187513555826785,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
DAPDC,0.03207687901969854,DIAMINOPIMDECARB-CPLX,3.784573571711366e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAS180,0.0,FABB-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EX_rib__D_e,0.0,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ASPCT,0.03092097060948411,ASPCARBTRANS-CPLX,0.0006176328993492892,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
NADTRHD,0.05829107596085609,UDHA-CPLX,9.603952383770244e-06,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GNK,0.0,GLUCONOKINII-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR120x,0.0,CPLX0-8006,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
CO2tex,-4.187513555826785,CPLX0-7533,0.0006560930057616733,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
DDPA,0.035520768196273825,AROG-CPLX,0.0001958707670180062,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
FBP,0.0,F16B-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ACGK,0.02764907492108564,ACETYLGLUTKIN-CPLX,0.00013292240490088707,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3HAD141,0.014061215456229617,FABZ-CPLX,3.556957699941161e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
AGPR,-0.02764907492108564,N-ACETYLGLUTPREDUCT-MONOMER,5.7541897382510156e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EAR80y,0.0,CPLX0-8006,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GAPD,2.394847757543113,GAPDH-A-CPLX,0.0018223447155927552,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
HSTPT,0.008855608197225792,HISTPHOSTRANS-CPLX,6.204230207853337e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
OCBT,0.02764907492108564,ORNCARBAMTRANSFERI-CPLX,2.289741764519532e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
GLUN,0.0,ASNSYNB-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ACt2rpp,0.0,EG11512-MONOMER,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ACOATA,0.0,CPLX0-252,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
IPPS,0.042113259903146925,2-ISOPROPYLMALATESYN-MONOMER,0.00025032520548975333,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ME2,0.0,MALIC-NADP-CPLX,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
LDH_D,0.0,CPLX0-8158,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
RNDR3,0.002525406559822344,RIBONUCLEOSIDE-DIP-REDUCTI-CPLX,1.8304351273590663e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
ORPT,-0.03092097060948411,OROPRIBTRANS-CPLX,1.6470290464756144e-07,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
FUMt2_2pp,0.0,DCTA-MONOMER,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
SUCCt1pp,0.0,DCTA-MONOMER,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAR180,0.0,CPLX0-8005,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PPND,0.012889790242190544,CHORISMUTPREPHENDEHYDROG-CPLX,1.500417650176397e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PRAIi,0.0053133836132798415,PRAI-IGPS,2.1207426398649396e-05,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
EX_acald_e,0.0,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
PRASCSi,0.04176469266542345,SAICARSYN-CPLX,0.00024544432528072287,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
enzyme_pool_supply,0.287151622570974,NA,0.0,0.001,0.06993926826099992,0.7817159276406069,0.00011611611611611614
3OAR161,0.01611323867808193,CPLX0-8005,2.8870330515954052e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
ASNS1,0.0,ASNSYNB-CPLX,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
ATPM,6.86,NA,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
PGL,0.1962584240787194,6PGLUCONOLACT-MONOMER,6.07773182874369e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
3OAR80,0.03812042559068656,CPLX0-8005,3.0122209491402447e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
O2tpp,4.316188102908401,NA,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
3HAD120,0.022007186912604632,FABA-CPLX,2.0301338730153228e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
FRUpts2pp,0.0,CPLX-165,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
ACODA,0.0316840421667988,ACETYLORNDEACET-CPLX,8.28465165948562e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
EX_glyc__R_e,0.0,NA,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
ME1,0.0,MALIC-NAD-CPLX,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
KAS15,0.03812042559068656,CPLX0-252,8.281006082998118e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
EX_glc__D_e,-1.489147789841189,NA,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
EX_fum_e,0.0,NA,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
PYRt2rpp,0.0,EG10167-MONOMER,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
VALTA,-0.10779303360920894,BRANCHED-CHAINAMINOTRANSFER-CPLX,7.017186794343773e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
EAR120y,0.022007186912604632,CPLX0-8006,4.6822882253353734e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
BPNT,0.02633360028117782,EG10043-MONOMER,2.8806790595689025e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
SUCCt2_2pp,0.0,DCTA-MONOMER,0.0,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
CHORM,0.034615698702685896,CHORISMUTPREPHENDEHYDROG-CPLX,4.949617437666354e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
NDPK1,0.08144722210931414,NUCLEOSIDE-DIP-KIN-CPLX,2.6915930690915322e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
DHDPRy,0.03973455589648079,DIHYDROPICRED-CPLX,7.774981781429173e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
G6PDH2r,0.1962584240787194,GLU6PDEHYDROG-MONOMER,4.5940106450677094e-05,0.0011501907470307022,0.07193104297425648,0.7572578697719238,0.00013357576426364505
