"reaction_id","direction","value","par_type","unit","condition","notes","saturation","model_type","directional_reaction_id","enzyme","MW","num_pp_subunits","kcat_times_pp_num","EC_kcat_value","ec_cost","enzyme_pool_bound_g_gDw"
"IMPC","fw",4.27778442438626,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IMPC_fw","AICARTRANSIMPCYCLO-CPLX",57.329,1,4.27778442438626,4.27778442438626,0.00372265655357492,0.332285064086577
"IMPC","bw",11.8847026786785,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IMPC_bw","AICARTRANSIMPCYCLO-CPLX",57.329,1,11.8847026786785,11.8847026786785,0.00133993442265843,0.332285064086577
"IMPD","fw",1.3996236645257,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IMPD_fw","IMP-DEHYDROG-CPLX",208.088,4,5.5984946581028,5.5984946581028,0.0103246007636292,0.332285064086577
"PPS","fw",41.2332643931583,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PPS_fw","PEPSYNTH-CPLX",174.87,2,82.4665287863166,82.4665287863166,0.00058902685386292,0.332285064086577
"PGI","fw",129.94468556604,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PGI_fw","CPLX0-7877",123.06,2,259.88937113208,259.88937113208,0.000131530324554754,0.332285064086577
"PGI","bw",85.4624318386641,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PGI_bw","CPLX0-7877",123.06,2,170.924863677328,170.924863677328,0.000199990408638644,0.332285064086577
"PGK","fw",19.8400176172734,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PGK_fw","PGK",41.118,1,19.8400176172734,19.8400176172734,0.000575688332893544,0.332285064086577
"PGK","bw",114.571049242897,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PGK_bw","PGK",41.118,1,114.571049242897,114.571049242897,9.96906875004007e-05,0.332285064086577
"PGL","fw",588.747629875143,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PGL_fw","6PGLUCONOLACT-MONOMER",36.308,1,588.747629875143,588.747629875143,1.71305242582368e-05,0.332285064086577
"RPE","fw",70.0209263106985,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","RPE_fw","RIBULP3EPIM-MONOMER",24.554,1,70.0209263106985,70.0209263106985,9.74073882612067e-05,0.332285064086577
"RPE","bw",4.62928619064774,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","RPE_bw","RIBULP3EPIM-MONOMER",24.554,1,4.62928619064774,4.62928619064774,0.00147334929720584,0.332285064086577
"DHQTi","fw",40.3147109944244,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHQTi_fw","AROD-CPLX",54.934,2,80.6294219888488,80.6294219888488,0.000189254047319784,0.332285064086577
"IPMD","fw",9.64357492966325,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IPMD_fw","3-ISOPROPYLMALDEHYDROG-CPLX",79.034,2,19.2871498593265,19.2871498593265,0.001138265065031,0.332285064086577
"AIRC3","fw",7.51607060264252,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","AIRC3_fw","PURE-CPLX",142.24,8,60.1285648211402,60.1285648211402,0.000657110496960002,0.332285064086577
"AIRC3","bw",30.1326412593048,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","AIRC3_bw","PURE-CPLX",142.24,8,241.061130074438,241.061130074438,0.000163904944355443,0.332285064086577
"TALA","fw",39.8354070365591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TALA_fw","TRANSALDOLB-CPLX",70.438,2,79.6708140731182,79.6708140731182,0.000245586935928058,0.332285064086577
"TALA","bw",3.30274872857859,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TALA_bw","TRANSALDOLB-CPLX",70.438,2,6.60549745715718,6.60549745715718,0.0029620950182807,0.332285064086577
"ADSL2r","fw",10.2418654294629,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ADSL2r_fw","CPLX0-7959",206.172,4,40.9674617178516,40.9674617178516,0.00139793869570017,0.332285064086577
"ADSL2r","bw",3.19339342452988,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ADSL2r_bw","CPLX0-7959",206.172,4,12.7735736981195,12.7735736981195,0.00448347513025514,0.332285064086577
"TKT1","fw",66.2379265801991,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TKT1_fw","TRANSKETOI-CPLX",144.424,2,132.475853160398,132.475853160398,0.000302830869329856,0.332285064086577
"TKT1","bw",6.07989957898194,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TKT1_bw","TRANSKETOI-CPLX",144.424,2,12.1597991579639,12.1597991579639,0.00329921384856947,0.332285064086577
"RNDR1","fw",12.9,"kcat","s-1","manual_curation","max entry for escherichia coli in Brenda (from GECKO3 db)",1,"general","RNDR1_fw","RIBONUCLEOSIDE-DIP-REDUCTI-CPLX",258.584,4,51.6,51.6,0.00139203273040482,0.332285064086577
"ALCD2x","fw",2.79577791442476,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ALCD2x_fw","ADHE-CPLX",3845.08,40,111.83111657699,111.83111657699,0.00955081027955629,0.332285064086577
"ALCD2x","bw",3.61105120912694,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ALCD2x_bw","ADHE-CPLX",3845.08,40,144.442048365078,144.442048365078,0.0073945072772591,0.332285064086577
"RNDR3","fw",12.9,"kcat","s-1","manual_curation","max entry for escherichia coli in Brenda (from GECKO3 db)",1,"general","RNDR3_fw","RIBONUCLEOSIDE-DIP-REDUCTI-CPLX",258.584,4,51.6,51.6,0.00139203273040482,0.332285064086577
"RNDR4","fw",12.9,"kcat","s-1","manual_curation","max entry for escherichia coli in Brenda (from GECKO3 db)",1,"general","RNDR4_fw","RIBONUCLEOSIDE-DIP-REDUCTI-CPLX",258.584,4,51.6,51.6,0.00139203273040482,0.332285064086577
"TMDS","fw",4.6398850905372,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TMDS_fw","THYMIDYLATESYN-CPLX",60.96,2,9.2797701810744,9.2797701810744,0.00182475783375196,0.332285064086577
"DHAD1","fw",38.4179472067832,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHAD1_fw","DIHYDROXYACIDDEHYDRAT-CPLX",131.064,2,76.8358944135664,76.8358944135664,0.000473823685460198,0.332285064086577
"IPPMIa","fw",3.33618686018532,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IPPMIa_fw","3-ISOPROPYLMALISOM-CPLX",72.369,2,6.67237372037064,6.67237372037064,0.00301279587182406,0.332285064086577
"IPPMIa","bw",8.23008259668299,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IPPMIa_bw","3-ISOPROPYLMALISOM-CPLX",72.369,2,16.460165193366,16.460165193366,0.0012212817893287,0.332285064086577
"MDH","fw",95.5484573348072,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","MDH_fw","MALATE-DEHASE",64.674,2,191.096914669614,191.096914669614,9.40098903797558e-05,0.332285064086577
"MDH","bw",4.95038768907278,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","MDH_bw","MALATE-DEHASE",64.674,2,9.90077537814556,9.90077537814556,0.0018145043508062,0.332285064086577
"FUM","fw",92.3349582664103,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","FUM_fw","FUMARASE-A",120.598,2,184.669916532821,184.669916532821,0.000181401741406488,0.332285064086577
"FUM","bw",4.47600024219245,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","FUM_bw","FUMARASE-A",120.598,2,8.9520004843849,8.9520004843849,0.00374211825645877,0.332285064086577
"KARA1","fw",6.41473324432736,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","KARA1_fw","CPLX0-7643",216.276,4,25.6589329773094,25.6589329773094,0.00234135483029607,0.332285064086577
"KARA1","bw",3.78736509301032,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","KARA1_bw","CPLX0-7643",216.276,4,15.1494603720413,15.1494603720413,0.00396559779631093,0.332285064086577
"KARA2","fw",1.25856158095846,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","KARA2_fw","CPLX0-7643",216.276,4,5.03424632383384,5.03424632383384,0.0119335969680791,0.332285064086577
"KARA2","bw",2.60786941209761,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","KARA2_bw","CPLX0-7643",216.276,4,10.4314776483904,10.4314776483904,0.00575917129783971,0.332285064086577
"ACCOAC","fw",3.95537952771034,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACCOAC_fw","ACETYL-COA-CARBOXYLMULTI-CPLX",269.144,8,31.6430362216827,31.6430362216827,0.00236267536713158,0.332285064086577
"KAS14","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","KAS14_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"ARGSS","fw",1.75443596723675,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ARGSS_fw","CPLX0-238",199.592,4,7.017743868947,7.017743868947,0.00790029149789151,0.332285064086577
"AGPR","fw",3.58285755068993,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","AGPR_fw","N-ACETYLGLUTPREDUCT-MONOMER",35.952,1,3.58285755068993,3.58285755068993,0.00278734683848751,0.332285064086577
"AGPR","bw",12.4035235393377,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","AGPR_bw","N-ACETYLGLUTPREDUCT-MONOMER",35.952,1,12.4035235393377,12.4035235393377,0.000805147556256415,0.332285064086577
"ICL","fw",4.84920199788896,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ICL_fw","ISOCIT-LYASE",190.088,4,19.3968079915558,19.3968079915558,0.0027222119353457,0.332285064086577
"GLYCL","fw",8.97003071010088,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GLYCL_fw","GCVMULTI-CPLX",364.086,6,53.8201842606053,53.8201842606053,0.00187912771740597,0.332285064086577
"XYLI1","fw",3.27099976956117,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","XYLI1_fw","XYLISOM-CPLX",99.484,2,6.54199953912234,6.54199953912234,0.00422415872688243,0.332285064086577
"XYLI1","bw",3.27099976956117,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","XYLI1_bw","XYLISOM-CPLX",99.484,2,6.54199953912234,6.54199953912234,0.00422415872688243,0.332285064086577
"PPC","fw",61.3139604630342,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PPC_fw","PEPCARBOX-CPLX",396.248,4,245.255841852137,245.255841852137,0.000448792118702105,0.332285064086577
"G3PT","fw",6.87960846149541,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","G3PT_fw","G7187-MONOMER",23.007,1,6.87960846149541,6.87960846149541,0.000928953060207175,0.332285064086577
"SADT2","fw",4.71147363729629,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SADT2_fw","SULFATE-ADENYLYLTRANS-CPLX",350.984,8,37.6917890983703,37.6917890983703,0.00258665236879857,0.332285064086577
"GHMT2r","fw",4.43933684472924,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GHMT2r_fw","GLYOHMETRANS-CPLX",90.634,2,8.87867368945848,8.87867368945848,0.00283557116655862,0.332285064086577
"GHMT2r","bw",4.71663882239812,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GHMT2r_bw","GLYOHMETRANS-CPLX",90.634,2,9.43327764479624,9.43327764479624,0.00266886145612381,0.332285064086577
"DHORD2","fw",38.5306805462644,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHORD2_fw","DIHYDROOROTOX-MONOMER",36.775,1,38.5306805462644,38.5306805462644,0.000265120616427009,0.332285064086577
"SDPDS","fw",102.228594566651,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SDPDS_fw","CPLX0-3161",82.538,2,204.457189133302,204.457189133302,0.000112137031323825,0.332285064086577
"UMPK","fw",16.583270877796,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","UMPK_fw","UMPKI-CPLX",155.82,6,99.499625266776,99.499625266776,0.000435010013528022,0.332285064086577
"UMPK","bw",4.60132075952737,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","UMPK_bw","UMPKI-CPLX",155.82,6,27.6079245571642,27.6079245571642,0.0015677865695305,0.332285064086577
"CTPS2","fw",4.25878177372141,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CTPS2_fw","CTPSYN-CPLX",241.496,4,17.0351270948856,17.0351270948856,0.00393787623940663,0.332285064086577
"NDPK7","fw",4.98181882630153,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK7_fw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,19.9272753052061,19.9272753052061,0.000862190683270304,0.332285064086577
"NDPK7","bw",4.99780049239237,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK7_bw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,19.9912019695695,19.9912019695695,0.000859433621713398,0.332285064086577
"TRPS3","fw",4.11282222064388,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TRPS3_fw","TRYPSYN-APROTEIN",28.724,1,4.11282222064388,4.11282222064388,0.00194000335070154,0.332285064086577
"ADK1","fw",35.460023618225,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ADK1_fw","ADENYL-KIN-MONOMER",23.586,1,35.460023618225,35.460023618225,0.000184762050279611,0.332285064086577
"ADK1","bw",4.20068518837763,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ADK1_bw","ADENYL-KIN-MONOMER",23.586,1,4.20068518837763,4.20068518837763,0.00155966619083803,0.332285064086577
"NDPK2","fw",19.1075559853829,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK2_fw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,76.4302239415316,76.4302239415316,0.000224794724195163,0.332285064086577
"NDPK2","bw",6.49011258781044,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK2_bw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,25.9604503512418,25.9604503512418,0.000661818684909266,0.332285064086577
"NDPK4","fw",6.29197607194518,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK4_fw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,25.1679042877807,25.1679042877807,0.000682659585583879,0.332285064086577
"NDPK4","bw",4.99780049239237,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK4_bw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,19.9912019695695,19.9912019695695,0.000859433621713398,0.332285064086577
"ACODA","fw",10.9791125730085,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ACODA_fw","ACETYLORNDEACET-CPLX",84.694,2,21.958225146017,21.958225146017,0.00107140312819766,0.332285064086577
"ADSS","fw",1.84018956986626,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ADSS_fw","ADENYLOSUCCINATE-SYN-DIMER",94.69,2,3.68037913973252,3.68037913973252,0.00714675765162863,0.332285064086577
"ASNS2","fw",8.97253368157073,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ASNS2_fw","ASNSYNB-CPLX",125.318,2,17.9450673631415,17.9450673631415,0.00193983978165806,0.332285064086577
"ASPCT","fw",12.1373668119836,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ASPCT_fw","ASPCARBTRANS-CPLX",240.804,8,97.0989344958688,97.0989344958688,0.000688885005250453,0.332285064086577
"MCOATA","bw",2.62202436101299,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","MCOATA_bw","MALONYL-COA-ACP-TRANSACYL-MONOMER",32.417,1,2.62202436101299,2.62202436101299,0.00343426337150558,0.332285064086577
"MCOATA","fw",6.871365759,"kcat","s-1","manual_curation","Heckmann_et_al_2020: kcat_in_vitro_per_s_ensemble_model",1,"general","MCOATA_fw","MALONYL-COA-ACP-TRANSACYL-MONOMER",32.417,1,6.871365759,6.871365759,0.00131047051460301,0.332285064086577
"DAPE","fw",55.5416508536572,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DAPE_fw","CPLX0-7997",60.418,2,111.083301707314,111.083301707314,0.000151082813706758,0.332285064086577
"DAPE","bw",6.14198615580896,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DAPE_bw","CPLX0-7997",60.418,2,12.2839723116179,12.2839723116179,0.00136623376803813,0.332285064086577
"DHDPRy","fw",8.85922216462127,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHDPRy_fw","DIHYDROPICRED-CPLX",115.028,4,35.4368886584851,35.4368886584851,0.000901665564664959,0.332285064086577
"HSK","fw",151.868642334337,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","HSK_fw","HOMOSERKIN-CPLX",67.248,2,303.737284668674,303.737284668674,6.15005168706131e-05,0.332285064086577
"SDPTA","fw",4.12005600692011,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SDPTA_fw","PSERTRANSAM-CPLX",79.566,2,8.24011201384022,8.24011201384022,0.00268220463866806,0.332285064086577
"SDPTA","bw",6.69848860758136,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SDPTA_bw","PSERTRANSAM-CPLX",79.566,2,13.3969772151627,13.3969772151627,0.00164975026169724,0.332285064086577
"THRS","fw",28.6460085431503,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","THRS_fw","THRESYN-MONOMER",47.114,1,28.6460085431503,28.6460085431503,0.000456860235956034,0.332285064086577
"HSST","fw",8.53911941823882,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","HSST_fw","HOMSUCTRAN-CPLX",71.454,2,17.0782388364776,17.0782388364776,0.00116220024344308,0.332285064086577
"PPNDH","fw",17.8653110991477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PPNDH_fw","CHORISMUTPREPHENDEHYDRAT-CPLX",86.222,2,35.7306221982954,35.7306221982954,0.000670308941798897,0.332285064086577
"DTMPK","fw",7.94475986159112,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DTMPK_fw","CPLX0-8260",47.566,2,15.8895197231822,15.8895197231822,0.000831540412042839,0.332285064086577
"DTMPK","bw",3.42168466058422,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DTMPK_bw","CPLX0-8260",47.566,2,6.84336932116844,6.84336932116844,0.00193074159199723,0.332285064086577
"NDPK1","fw",29.6032129075311,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK1_fw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,118.412851630124,118.412851630124,0.000145094986520367,0.332285064086577
"NDPK1","bw",3.29259780853089,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NDPK1_bw","NUCLEOSIDE-DIP-KIN-CPLX",61.852,4,13.1703912341236,13.1703912341236,0.00130452549249988,0.332285064086577
"TRDR","fw",7.08749013158889,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","TRDR_fw","THIOREDOXIN-REDUCT-NADPH-CPLX",69.246,2,14.1749802631778,14.1749802631778,0.00135696837969973,0.332285064086577
"DDPA","fw",10.9566616252276,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DDPA_fw","AROG-CPLX",152.036,4,43.8266465009104,43.8266465009104,0.00096361975177236,0.332285064086577
"MALS","fw",32.5593334564113,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","MALS_fw","MALATE-SYNTHASE",60.274,1,32.5593334564113,32.5593334564113,0.000514223603508104,0.332285064086577
"NADTRHD","fw",24.5158574723498,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NADTRHD_fw","UDHA-CPLX",412.48,8,196.126859778798,196.126859778798,0.000584202377517308,0.332285064086577
"G3PD2","fw",82.3250918856161,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","G3PD2_fw","GLYC3PDEHYDROGBIOSYN-CPLX",72.724,2,164.650183771232,164.650183771232,0.00012269109361687,0.332285064086577
"G3PD2","bw",42.9726094350002,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","G3PD2_bw","GLYC3PDEHYDROGBIOSYN-CPLX",72.724,2,85.9452188700004,85.9452188700004,0.000235046362982297,0.332285064086577
"GMPS2","fw",2.39595062156227,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GMPS2_fw","GMP-SYN-CPLX",117.358,2,4.79190124312454,4.79190124312454,0.00680302927595146,0.332285064086577
"P5CR","fw",23.6602708992869,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","P5CR_fw","PYRROLINECARBREDUCT-CPLX",281.45,10,236.602708992869,236.602708992869,0.000330429672121429,0.332285064086577
"AKGDH","fw",40.8831446060835,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","AKGDH_fw","2OXOGLUTARATEDEH-CPLX",2418.384,38,1553.55949503117,1553.55949503117,0.000432409145244775,0.332285064086577
"ATPPRT","fw",3.7544744728258,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","ATPPRT_fw","CPLX0-7614",66.734,2,7.5089489456516,7.5089489456516,0.00246868401375362,0.332285064086577
"HISTD","fw",3.1795960845827,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","HISTD_fw","HISTDEHYD-CPLX",92.22,2,6.3591921691654,6.3591921691654,0.00402828944073704,0.332285064086577
"DHDPS","fw",7.12621732261443,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","DHDPS_fw","DIHYDRODIPICSYN-CPLX",125.08,4,28.5048692904577,28.5048692904577,0.00121889506281916,0.332285064086577
"IGPDH","fw",3.33369150802907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","IGPDH_fw","IMIDHISTID-CPLX",80.556,2,6.66738301605814,6.66738301605814,0.00335613937474018,0.332285064086577
"PRPPS","fw",17.0332729614286,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRPPS_fw","CPLX0-8299",205.308,6,102.199637768572,102.199637768572,0.000558025461197259,0.332285064086577
"PRPPS","bw",16.7752872836879,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRPPS_bw","CPLX0-8299",205.308,6,100.651723702127,100.651723702127,0.000566607286019033,0.332285064086577
"PRATPP","fw",9.31903097116646,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRATPP_fw","HISTCYCLOPRATPPHOS",22.756,1,9.31903097116646,9.31903097116646,0.000678301330971958,0.332285064086577
"GLUN","fw",5.00005103333138,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GLUN_fw","ASNSYNB-CPLX",125.318,2,10.0001020666628,10.0001020666628,0.00348102002594585,0.332285064086577
"PRMICI","fw",13.4800577512757,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRMICI_fw","PRIBFAICARPISOM-MONOMER",26.033,1,13.4800577512757,13.4800577512757,0.000536450883395105,0.332285064086577
"PRMICI","bw",3.6765234108211,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","PRMICI_bw","PRIBFAICARPISOM-MONOMER",26.033,1,3.6765234108211,3.6765234108211,0.00196690951772666,0.332285064086577
"GLUPRT","fw",18.6528441729059,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","GLUPRT_fw","PRPPAMIDOTRANS-CPLX",225.952,4,74.6113766916236,74.6113766916236,0.000841218152345,0.332285064086577
"SERAT","fw",21.2156661255808,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SERAT_fw","CPLX0-237",175.902,6,127.293996753485,127.293996753485,0.000383848947419659,0.332285064086577
"SERAT","bw",6.0437595011504,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","SERAT_bw","CPLX0-237",175.902,6,36.2625570069024,36.2625570069024,0.00134744129205688,0.332285064086577
"CYSS","fw",11.8765275886208,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","CYSS_fw","ACSERLYA-CPLX",68.98,2,23.7530551772416,23.7530551772416,0.00080667985520742,0.332285064086577
"BPNT","fw",84.8451257345241,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","BPNT_fw","EG10043-MONOMER",27.176,1,84.8451257345241,84.8451257345241,8.89725700037143e-05,0.332285064086577
